nhm_id,time,min,max,mean,median,sum,area
83068,2016-12-01,10.0,38.0,24.209,25.0,22514.0,170.632
83078,2016-01-01,12.0,15.0,12.924,13.0,2267.525,35.961
83078,2016-02-01,23.0,31.0,27.575,28.0,4838.188,35.961
83078,2016-03-01,16.0,29.0,21.448,21.0,3763.176,35.961
83078,2016-04-01,21.0,46.0,32.332,31.0,5672.882,35.961
83078,2016-05-01,24.0,79.0,41.463,39.0,7274.816,35.961
83078,2016-06-01,32.0,109.0,63.706,62.0,11177.498,35.961
83078,2016-07-01,42.0,109.0,77.642,75.0,13622.612,35.961
83078,2016-08-01,42.0,91.0,59.571,54.0,10452.027,35.961
83078,2016-09-01,21.0,81.0,38.007,31.0,6668.573,35.961
83078,2016-10-01,12.0,48.0,21.997,18.0,3859.424,35.961
83078,2016-11-01,6.0,11.0,8.437,8.0,1480.259,35.961
83078,2016-12-01,2.0,28.0,15.62,18.0,2740.588,35.961
83095,2016-01-01,9.0,27.0,17.857,18.0,1750.0,17.981
83095,2016-02-01,11.0,37.0,22.388,23.0,2194.0,17.981
83095,2016-03-01,16.0,64.0,34.02,34.0,3334.0,17.981
83095,2016-04-01,37.0,92.0,66.704,69.0,6537.0,17.981
83095,2016-05-01,53.0,144.0,108.153,115.0,10599.0,17.981
83095,2016-06-01,27.0,157.0,109.408,120.0,10722.0,17.981
83095,2016-07-01,45.0,161.0,114.418,123.5,11213.0,17.981
83095,2016-08-01,56.0,124.0,96.878,100.0,9494.0,17.981
83095,2016-09-01,28.0,114.0,74.561,76.5,7307.0,17.981
83095,2016-10-01,15.0,92.0,47.071,50.0,4613.0,17.981
83095,2016-11-01,8.0,40.0,22.041,20.0,2160.0,17.981
83095,2016-12-01,6.0,28.0,13.306,12.0,1304.0,17.981
83111,2016-01-01,12.0,17.0,13.942,13.0,304.91,4.954
83111,2016-02-01,17.0,25.0,21.73,22.0,475.251,4.954
83111,2016-03-01,12.0,16.0,12.82,13.0,280.388,4.954
83111,2016-04-01,18.0,31.0,24.636,25.0,538.804,4.954
83111,2016-05-01,36.0,54.0,48.595,50.0,1062.796,4.954
83111,2016-06-01,27.0,49.0,37.988,39.0,830.812,4.954
83111,2016-07-01,18.0,80.0,45.227,45.0,989.133,4.954
83111,2016-08-01,36.0,63.0,48.291,48.0,1056.157,4.954
83111,2016-09-01,21.0,54.0,32.484,30.0,710.439,4.954
83111,2016-10-01,14.0,29.0,20.996,20.0,459.2,4.954
83111,2016-11-01,7.0,9.0,8.001,8.0,174.984,4.954
83111,2016-12-01,5.0,30.0,25.97,27.0,567.988,4.954
83115,2016-01-01,18.0,21.0,18.924,19.0,897.055,9.724
83115,2016-02-01,21.0,28.0,23.609,24.0,1119.153,9.724
83115,2016-03-01,19.0,33.0,25.349,26.0,1201.647,9.724
83115,2016-04-01,42.0,64.0,50.628,50.0,2399.961,9.724
83115,2016-05-01,40.0,59.0,46.532,46.0,2205.78,9.724
83115,2016-06-01,12.0,36.0,16.88,16.0,800.2,9.724
83115,2016-07-01,30.0,50.0,33.909,33.0,1607.412,9.724
83115,2016-08-01,24.0,51.0,31.404,29.0,1488.675,9.724
83115,2016-09-01,15.0,45.0,25.971,25.0,1231.137,9.724
83115,2016-10-01,15.0,30.0,20.322,20.0,963.365,9.724
83115,2016-11-01,7.0,10.0,7.888,8.0,373.91,9.724
83115,2016-12-01,16.0,27.0,21.664,22.0,1026.98,9.724
83119,2016-01-01,16.0,22.0,18.521,18.0,788.42,8.807
83119,2016-02-01,17.0,26.0,21.57,21.0,918.192,8.807
83119,2016-03-01,17.0,33.0,24.072,24.0,1024.706,8.807
83119,2016-04-01,40.0,64.0,49.392,50.0,2102.545,8.807
83119,2016-05-01,40.0,60.0,51.96,52.0,2211.863,8.807
83119,2016-06-01,16.0,40.0,26.243,25.0,1117.118,8.807
83119,2016-07-01,27.0,58.0,39.877,38.0,1697.494,8.807
83119,2016-08-01,23.0,51.0,40.036,42.0,1704.294,8.807
83119,2016-09-01,15.0,48.0,32.3,32.0,1374.957,8.807
83119,2016-10-01,19.0,33.0,24.29,24.0,1033.988,8.807
83119,2016-11-01,7.0,10.0,8.266,8.0,351.855,8.807
83119,2016-12-01,13.0,26.0,19.485,19.0,829.431,8.807
83121,2016-01-01,15.0,19.0,16.638,17.0,965.0,10.642
83121,2016-02-01,17.0,25.0,21.017,21.0,1219.0,10.642
83121,2016-03-01,13.0,28.0,18.448,19.0,1070.0,10.642
83121,2016-04-01,16.0,71.0,37.017,40.5,2147.0,10.642
83121,2016-05-01,27.0,50.0,36.362,37.0,2109.0,10.642
83121,2016-06-01,11.0,27.0,18.397,19.0,1067.0,10.642
83121,2016-07-01,22.0,34.0,28.379,28.0,1646.0,10.642
83121,2016-08-01,23.0,54.0,34.793,30.5,2018.0,10.642
83121,2016-09-01,14.0,52.0,25.638,19.0,1487.0,10.642
83121,2016-10-01,13.0,21.0,17.293,17.0,1003.0,10.642
83121,2016-11-01,6.0,9.0,7.362,7.0,427.0,10.642
83121,2016-12-01,14.0,27.0,21.655,23.0,1256.0,10.642
83122,2016-01-01,14.0,22.0,18.702,19.0,879.0,8.623
83122,2016-02-01,18.0,30.0,25.66,27.0,1206.0,8.623
83122,2016-03-01,29.0,52.0,41.34,43.0,1943.0,8.623
83122,2016-04-01,45.0,103.0,69.894,68.0,3285.0,8.623
83122,2016-05-01,60.0,113.0,90.957,93.0,4275.0,8.623
83122,2016-06-01,38.0,113.0,89.085,95.0,4187.0,8.623
83122,2016-07-01,40.0,93.0,69.234,72.0,3254.0,8.623
83122,2016-08-01,48.0,82.0,68.298,70.0,3210.0,8.623
83122,2016-09-01,51.0,90.0,77.064,80.0,3622.0,8.623
83122,2016-10-01,15.0,57.0,41.915,41.0,1970.0,8.623
83122,2016-11-01,26.0,42.0,35.362,37.0,1662.0,8.623
83122,2016-12-01,8.0,24.0,17.66,19.0,830.0,8.623
83123,2016-01-01,12.0,19.0,14.442,14.0,751.0,9.541
83123,2016-02-01,11.0,15.0,12.519,12.0,651.0,9.541
83123,2016-03-01,19.0,25.0,22.462,22.5,1168.0,9.541
83123,2016-04-01,34.0,44.0,38.596,38.5,2007.0,9.541
83123,2016-05-01,35.0,63.0,42.385,39.5,2204.0,9.541
83123,2016-06-01,13.0,34.0,21.462,20.0,1116.0,9.541
83123,2016-07-01,26.0,50.0,34.731,32.5,1806.0,9.541
83123,2016-08-01,37.0,57.0,45.442,45.0,2363.0,9.541
83123,2016-09-01,29.0,47.0,36.673,36.0,1907.0,9.541
83123,2016-10-01,16.0,34.0,26.192,26.0,1362.0,9.541
83123,2016-11-01,10.0,21.0,17.0,17.0,884.0,9.541
83123,2016-12-01,7.0,16.0,9.827,9.0,511.0,9.541
83125,2016-01-01,6.0,15.0,10.574,11.0,660.992,11.559
83125,2016-02-01,11.0,25.0,19.796,20.0,1237.537,11.559
83125,2016-03-01,17.0,38.0,26.386,27.0,1649.49,11.559
83125,2016-04-01,16.0,37.0,28.105,28.0,1756.969,11.559
83125,2016-05-01,24.0,85.0,39.742,35.0,2484.431,11.559
83125,2016-06-01,38.0,78.0,65.605,65.0,4101.227,11.559
83125,2016-07-01,34.0,76.0,58.947,59.0,3685.0,11.559
83125,2016-08-01,39.0,70.0,57.461,57.0,3592.114,11.559
83125,2016-09-01,27.0,57.0,44.538,45.0,2784.243,11.559
83125,2016-10-01,16.0,44.0,27.852,28.0,1741.106,11.559
83125,2016-11-01,5.0,20.0,11.04,11.0,690.133,11.559
83125,2016-12-01,4.0,20.0,8.649,7.0,540.671,11.559
83129,2016-01-01,13.0,32.0,17.117,16.0,2191.0,23.485
83129,2016-02-01,13.0,37.0,19.547,18.0,2502.0,23.485
83129,2016-03-01,24.0,91.0,38.461,33.0,4923.0,23.485
83129,2016-04-01,19.0,123.0,55.461,47.0,7099.0,23.485
83129,2016-05-01,44.0,123.0,72.023,70.0,9219.0,23.485
83129,2016-06-01,22.0,135.0,56.07,54.5,7177.0,23.485
83129,2016-07-01,26.0,129.0,70.148,67.0,8979.0,23.485
83129,2016-08-01,34.0,124.0,74.789,65.0,9573.0,23.485
83129,2016-09-01,17.0,104.0,53.508,50.5,6849.0,23.485
83129,2016-10-01,18.0,48.0,30.359,30.0,3886.0,23.485
83129,2016-11-01,13.0,35.0,23.836,24.0,3051.0,23.485
83129,2016-12-01,8.0,26.0,16.5,16.0,2112.0,23.485
83149,2016-01-01,2.0,17.0,10.897,11.0,56991.753,989.85
83149,2016-02-01,7.0,28.0,13.363,12.0,69889.024,989.85
83149,2016-03-01,14.0,61.0,29.63,27.0,154967.427,989.85
83149,2016-04-01,22.0,113.0,69.527,61.0,363634.102,989.85
83149,2016-05-01,28.0,158.0,85.982,65.0,449701.184,989.85
83149,2016-06-01,11.0,139.0,83.494,83.0,436687.396,989.85
83149,2016-07-01,6.0,177.0,108.894,87.0,569530.169,989.85
83149,2016-08-01,18.0,140.0,88.625,98.0,463521.412,989.85
83149,2016-09-01,12.0,118.0,81.895,91.0,428320.478,989.85
83149,2016-10-01,13.0,73.0,42.567,43.0,222631.471,989.85
83149,2016-11-01,5.0,34.0,14.89,12.0,77876.647,989.85
83149,2016-12-01,5.0,21.0,10.728,10.0,56108.31,989.85
83154,2016-01-01,12.0,18.0,14.6,14.0,1314.0,16.513
83154,2016-02-01,11.0,16.0,13.622,14.0,1226.0,16.513
83154,2016-03-01,11.0,25.0,15.567,13.0,1401.0,16.513
83154,2016-04-01,16.0,60.0,24.422,21.0,2198.0,16.513
83154,2016-05-01,36.0,73.0,53.622,55.5,4826.0,16.513
83154,2016-06-01,10.0,38.0,24.311,24.0,2188.0,16.513
83154,2016-07-01,7.0,31.0,11.989,12.0,1079.0,16.513
83154,2016-08-01,22.0,63.0,35.7,32.0,3213.0,16.513
83154,2016-09-01,19.0,55.0,29.767,27.5,2679.0,16.513
83154,2016-10-01,12.0,42.0,20.989,15.0,1889.0,16.513
83154,2016-11-01,5.0,9.0,6.456,6.0,581.0,16.513
83154,2016-12-01,6.0,14.0,10.344,11.0,931.0,16.513
83155,2016-01-01,7.0,18.0,11.231,11.0,40509.325,675.924
83155,2016-02-01,8.0,28.0,12.199,11.0,44000.769,675.924
83155,2016-03-01,15.0,62.0,24.415,19.0,88066.565,675.924
83155,2016-04-01,23.0,110.0,57.004,53.0,205611.953,675.924
83155,2016-05-01,37.0,154.0,82.37,71.0,297109.361,675.924
83155,2016-06-01,12.0,180.0,75.402,66.0,271974.839,675.924
83155,2016-07-01,6.0,161.0,80.243,70.0,289436.776,675.924
83155,2016-08-01,27.0,139.0,97.005,113.0,349896.973,675.924
83155,2016-09-01,18.0,127.0,86.393,94.0,311620.11,675.924
83155,2016-10-01,13.0,96.0,61.787,63.0,222864.867,675.924
83155,2016-11-01,7.0,49.0,29.608,29.0,106797.706,675.924
83155,2016-12-01,6.0,25.0,15.041,15.0,54251.192,675.924
83157,2016-01-01,6.0,10.0,7.746,8.0,402.843,10.091
83157,2016-02-01,14.0,23.0,18.705,19.0,972.784,10.091
83157,2016-03-01,22.0,44.0,34.787,35.0,1809.204,10.091
83157,2016-04-01,30.0,68.0,50.171,51.0,2609.271,10.091
83157,2016-05-01,59.0,87.0,71.78,71.0,3733.122,10.091
83157,2016-06-01,68.0,112.0,87.028,85.0,4526.141,10.091
83157,2016-07-01,67.0,109.0,95.702,97.0,4977.259,10.091
83157,2016-08-01,44.0,82.0,66.109,66.0,3438.196,10.091
83157,2016-09-01,55.0,78.0,68.463,68.0,3560.616,10.091
83157,2016-10-01,25.0,48.0,35.416,35.0,1841.906,10.091
83157,2016-11-01,8.0,26.0,18.287,18.0,951.055,10.091
83157,2016-12-01,5.0,15.0,10.308,11.0,536.106,10.091
83161,2016-01-01,14.0,17.0,15.889,16.0,503.227,6.238
83161,2016-02-01,17.0,22.0,19.295,19.0,611.09,6.238
83161,2016-03-01,14.0,19.0,16.223,16.0,513.796,6.238
83161,2016-04-01,20.0,53.0,38.276,43.0,1212.208,6.238
83161,2016-05-01,33.0,50.0,42.359,42.0,1341.525,6.238
83161,2016-06-01,13.0,47.0,33.664,43.0,1066.165,6.238
83161,2016-07-01,10.0,37.0,28.322,31.0,896.969,6.238
83161,2016-08-01,15.0,21.0,17.446,17.0,552.518,6.238
83161,2016-09-01,11.0,15.0,13.239,13.0,419.278,6.238
83161,2016-10-01,14.0,18.0,15.751,16.0,498.831,6.238
83161,2016-11-01,7.0,9.0,8.357,8.0,264.678,6.238
83161,2016-12-01,18.0,23.0,20.366,21.0,645.0,6.238
83162,2016-01-01,1.078,23.863,9.827,10.0,649425.978,12648.248
83162,2016-02-01,7.0,31.863,15.254,15.0,1007953.85,12648.248
83162,2016-03-01,11.059,72.433,30.249,29.078,1997331.969,12648.248
83162,2016-04-01,10.234,117.746,54.334,51.352,3579319.105,12648.248
83162,2016-05-01,13.215,157.726,74.571,56.774,4893755.048,12648.248
83162,2016-06-01,6.215,193.121,78.856,71.555,5196028.822,12648.248
83162,2016-07-01,4.606,191.746,124.276,137.313,8205059.277,12648.248
83162,2016-08-01,7.332,143.766,103.04,109.863,6822343.657,12648.248
83162,2016-09-01,7.176,123.453,76.788,79.766,5091829.264,12648.248
83162,2016-10-01,7.156,88.02,50.018,53.768,3295595.417,12648.248
83162,2016-11-01,5.039,43.863,23.448,24.078,1547006.659,12648.248
83162,2016-12-01,5.059,31.766,15.874,15.98,1051056.184,12648.248
83163,2016-01-01,1.0,27.0,7.126,7.0,82988.365,2145.929
83163,2016-02-01,5.0,25.0,11.99,11.0,139642.702,2145.929
83163,2016-03-01,10.0,81.0,37.304,36.52,434457.518,2145.929
83163,2016-04-01,9.0,106.0,43.399,42.0,505441.612,2145.929
83163,2016-05-01,21.0,139.0,43.827,42.0,510435.071,2145.929
83163,2016-06-01,8.0,130.0,30.223,26.0,351990.898,2145.929
83163,2016-07-01,12.0,170.0,60.613,60.0,705924.847,2145.929
83163,2016-08-01,20.0,133.0,61.845,61.0,720270.376,2145.929
83163,2016-09-01,13.0,118.0,80.199,85.0,934038.498,2145.929
83163,2016-10-01,10.0,81.0,53.473,56.0,622775.553,2145.929
83163,2016-11-01,4.0,39.0,23.207,24.0,270280.722,2145.929
83163,2016-12-01,6.0,29.0,17.548,17.0,204372.325,2145.929
83173,2016-01-01,2.854,22.138,11.787,11.423,165496.687,4643.764
83173,2016-02-01,10.0,28.569,18.661,18.854,271851.901,4643.764
83173,2016-03-01,14.0,60.732,32.095,31.898,488893.62,4643.764
83173,2016-04-01,11.138,118.585,58.719,61.295,871494.071,4643.764
83173,2016-05-01,18.0,166.594,86.56,91.837,1266639.797,4643.764
83173,2016-06-01,11.569,187.008,97.997,101.537,1426728.749,4643.764
83173,2016-07-01,10.276,189.715,131.378,143.577,1964769.041,4643.764
83173,2016-08-01,17.732,151.0,106.747,111.219,1606246.874,4643.764
83173,2016-09-01,9.854,120.854,87.39,92.217,1308193.476,4643.764
83173,2016-10-01,11.138,98.577,54.641,57.276,795489.276,4643.764
83173,2016-11-01,6.138,50.008,25.971,26.707,373512.727,4643.764
83173,2016-12-01,7.285,26.431,16.803,16.285,249253.212,4643.764
83177,2016-01-01,7.0,24.0,14.958,15.0,28901.071,354.658
83177,2016-02-01,12.0,29.0,19.254,19.0,37200.541,354.658
83177,2016-03-01,14.0,55.0,29.64,29.0,57268.176,354.658
83177,2016-04-01,23.0,88.0,48.174,45.0,93077.624,354.658
83177,2016-05-01,33.0,132.0,81.57,80.0,157600.424,354.658
83177,2016-06-01,16.0,184.0,111.575,113.0,215572.8,354.658
83177,2016-07-01,21.0,160.0,105.678,110.0,204179.329,354.658
83177,2016-08-01,31.0,132.0,87.149,94.0,168379.882,354.658
83177,2016-09-01,20.0,109.0,75.026,77.0,144956.435,354.658
83177,2016-10-01,20.0,95.0,55.837,52.0,107882.118,354.658
83177,2016-11-01,7.0,53.0,26.293,24.0,50800.106,354.658
83177,2016-12-01,10.0,30.0,20.135,20.0,38903.353,354.658
83182,2016-01-01,8.0,17.0,10.4,10.0,1136.627,21.283
83182,2016-02-01,9.0,25.0,16.429,17.0,1795.635,21.283
83182,2016-03-01,13.0,45.0,32.502,33.0,3552.294,21.283
83182,2016-04-01,17.0,63.0,44.582,47.0,4872.573,21.283
83182,2016-05-01,29.0,90.0,56.223,54.0,6144.8,21.283
83182,2016-06-01,11.0,104.0,78.102,84.0,8536.102,21.283
83182,2016-07-01,10.0,113.0,93.709,102.0,10241.867,21.283
83182,2016-08-01,12.0,86.0,70.214,76.0,7673.992,21.283
83182,2016-09-01,9.0,85.0,55.83,56.0,6101.843,21.283
83182,2016-10-01,12.0,57.0,35.12,36.0,3838.447,21.283
83182,2016-11-01,7.0,28.0,14.959,15.0,1634.886,21.283
83182,2016-12-01,5.0,23.0,13.692,13.0,1496.486,21.283
83183,2016-01-01,7.0,16.0,11.206,11.0,1737.0,28.439
83183,2016-02-01,14.0,26.0,20.09,20.0,3114.0,28.439
83183,2016-03-01,25.0,52.0,34.916,34.0,5412.0,28.439
83183,2016-04-01,38.0,83.0,58.374,57.0,9048.0,28.439
83183,2016-05-01,44.0,95.0,72.942,73.0,11306.0,28.439
83183,2016-06-01,86.0,134.0,108.045,107.0,16747.0,28.439
83183,2016-07-01,83.0,127.0,109.826,110.0,17023.0,28.439
83183,2016-08-01,60.0,97.0,79.787,81.0,12367.0,28.439
83183,2016-09-01,55.0,84.0,71.155,71.0,11029.0,28.439
83183,2016-10-01,25.0,50.0,34.077,33.0,5282.0,28.439
83183,2016-11-01,9.0,25.0,14.258,14.0,2210.0,28.439
83183,2016-12-01,5.0,19.0,9.6,9.0,1488.0,28.439
83185,2016-01-01,7.0,22.0,13.012,13.0,11852.843,167.146
83185,2016-02-01,7.0,28.0,17.068,17.0,15547.353,167.146
83185,2016-03-01,15.0,66.0,32.724,32.0,29808.608,167.146
83185,2016-04-01,31.0,104.0,62.836,66.0,57237.059,167.146
83185,2016-05-01,38.0,156.0,111.866,124.0,101899.059,167.146
83185,2016-06-01,43.0,183.0,134.597,136.0,122604.667,167.146
83185,2016-07-01,37.0,185.0,137.885,143.0,125600.157,167.146
83185,2016-08-01,41.0,139.0,108.534,111.0,98863.706,167.146
83185,2016-09-01,25.0,121.0,86.579,89.0,78865.255,167.146
83185,2016-10-01,23.0,89.0,58.073,58.0,52898.627,167.146
83185,2016-11-01,12.0,49.0,29.331,29.0,26717.765,167.146
83185,2016-12-01,15.0,28.0,21.203,21.0,19313.549,167.146
83188,2016-01-01,9.0,17.0,12.348,12.0,1758.008,31.007
83188,2016-02-01,12.0,20.0,14.871,15.0,2117.306,31.007
83188,2016-03-01,19.0,39.0,28.937,29.0,4119.957,31.007
83188,2016-04-01,47.0,100.0,85.584,90.0,12185.2,31.007
83188,2016-05-01,48.0,141.0,116.342,124.0,16564.416,31.007
83188,2016-06-01,39.0,153.0,119.827,126.0,17060.616,31.007
83188,2016-07-01,50.0,165.0,135.202,143.0,19249.596,31.007
83188,2016-08-01,40.0,129.0,106.416,114.0,15151.086,31.007
83188,2016-09-01,31.0,119.0,91.208,98.0,12985.918,31.007
83188,2016-10-01,27.0,86.0,66.154,69.0,9418.82,31.007
83188,2016-11-01,14.0,41.0,32.864,34.0,4679.129,31.007
83188,2016-12-01,11.0,24.0,19.02,19.0,2707.969,31.007
83190,2016-01-01,7.0,14.0,11.054,11.0,5786.075,101.278
83190,2016-02-01,10.0,20.0,14.729,15.0,7709.647,101.278
83190,2016-03-01,19.0,42.0,34.64,36.0,18131.235,101.278
83190,2016-04-01,43.0,99.0,91.768,95.0,48032.655,101.278
83190,2016-05-01,55.0,156.0,139.266,146.0,72894.188,101.278
83190,2016-06-01,26.0,175.0,133.436,142.0,69842.627,101.278
83190,2016-07-01,23.0,167.0,141.655,150.0,74144.525,101.278
83190,2016-08-01,18.0,129.0,95.76,99.0,50122.157,101.278
83190,2016-09-01,16.0,121.0,109.232,116.0,57173.69,101.278
83190,2016-10-01,18.0,67.0,49.602,51.0,25962.651,101.278
83190,2016-11-01,10.0,40.0,28.054,29.0,14684.098,101.278
83190,2016-12-01,8.0,19.0,14.779,15.0,7735.322,101.278
83191,2016-01-01,8.0,26.0,11.941,11.0,6580.976,108.434
83191,2016-02-01,11.0,21.0,16.385,17.0,9029.961,108.434
83191,2016-03-01,17.0,45.0,33.335,35.0,18371.22,108.434
83191,2016-04-01,19.0,107.0,78.959,85.0,43515.031,108.434
83191,2016-05-01,34.0,150.0,114.861,127.0,63301.051,108.434
83191,2016-06-01,12.0,175.0,126.439,141.543,69681.957,108.434
83191,2016-07-01,11.0,167.0,126.555,142.0,69745.949,108.434
83191,2016-08-01,14.0,130.0,99.071,103.0,54599.161,108.434
83191,2016-09-01,12.0,121.0,90.802,103.595,50041.714,108.434
83191,2016-10-01,11.0,80.0,56.703,59.0,31249.506,108.434
83191,2016-11-01,9.0,41.0,33.029,35.0,18202.471,108.434
83191,2016-12-01,8.0,25.0,17.638,18.0,9720.541,108.434
83197,2016-01-01,11.0,21.0,15.461,15.0,2878.8,34.31
83197,2016-02-01,14.0,28.0,22.121,22.0,4119.0,34.31
83197,2016-03-01,25.0,53.0,36.05,36.0,6712.6,34.31
83197,2016-04-01,55.0,113.0,86.357,87.0,16079.6,34.31
83197,2016-05-01,74.0,148.0,129.461,133.0,24105.6,34.31
83197,2016-06-01,87.0,193.0,151.983,152.0,28299.2,34.31
83197,2016-07-01,114.0,196.0,164.945,167.0,30712.8,34.31
83197,2016-08-01,95.0,149.0,118.462,119.0,22057.6,34.31
83197,2016-09-01,83.0,130.0,108.711,111.0,20242.0,34.31
83197,2016-10-01,45.0,75.0,59.651,60.0,11107.0,34.31
83197,2016-11-01,21.0,36.0,28.817,29.0,5365.8,34.31
83197,2016-12-01,13.0,20.0,16.699,17.0,3109.4,34.31
83206,2016-01-01,3.0,21.0,11.413,11.317,139763.961,2282.802
83206,2016-02-01,10.0,29.0,15.846,16.0,194055.0,2282.802
83206,2016-03-01,13.0,61.0,30.557,30.0,374212.263,2282.802
83206,2016-04-01,20.0,120.0,70.178,73.0,859419.925,2282.802
83206,2016-05-01,31.0,160.0,97.61,102.0,1195356.506,2282.802
83206,2016-06-01,13.0,169.0,97.32,96.0,1191811.443,2282.802
83206,2016-07-01,16.0,191.0,136.462,152.368,1671159.718,2282.802
83206,2016-08-01,20.0,146.0,114.119,124.471,1397535.047,2282.802
83206,2016-09-01,9.0,130.0,95.202,104.0,1165876.529,2282.802
83206,2016-10-01,17.0,91.0,58.927,59.391,721637.302,2282.802
83206,2016-11-01,7.0,48.0,26.119,27.0,319862.973,2282.802
83206,2016-12-01,7.0,28.0,15.824,16.0,193782.902,2282.802
83209,2016-01-01,8.0,15.0,11.968,12.0,742.0,11.375
83209,2016-02-01,12.0,20.0,14.855,15.0,921.0,11.375
83209,2016-03-01,18.0,28.0,22.226,23.0,1378.0,11.375
83209,2016-04-01,38.0,76.0,52.565,52.0,3259.0,11.375
83209,2016-05-01,52.0,105.0,70.887,70.0,4395.0,11.375
83209,2016-06-01,20.0,118.0,57.516,53.0,3566.0,11.375
83209,2016-07-01,30.0,120.0,74.984,78.0,4649.0,11.375
83209,2016-08-01,56.0,116.0,99.129,102.5,6146.0,11.375
83209,2016-09-01,51.0,102.0,84.613,86.0,5246.0,11.375
83209,2016-10-01,36.0,63.0,50.419,51.0,3126.0,11.375
83209,2016-11-01,27.0,38.0,32.71,32.5,2028.0,11.375
83209,2016-12-01,13.0,24.0,19.323,19.0,1198.0,11.375
83214,2016-01-01,9.0,23.0,14.27,14.0,6608.075,85.683
83214,2016-02-01,11.0,28.0,19.78,20.0,9159.91,85.683
83214,2016-03-01,14.0,59.0,32.512,33.0,15055.949,85.683
83214,2016-04-01,38.0,102.0,64.814,65.0,30014.427,85.683
83214,2016-05-01,54.0,146.0,114.584,115.0,53062.047,85.683
83214,2016-06-01,28.0,186.0,135.746,138.0,62861.953,85.683
83214,2016-07-01,32.0,177.0,135.194,138.0,62606.522,85.683
83214,2016-08-01,37.0,134.0,103.662,105.0,48004.451,85.683
83214,2016-09-01,23.0,114.0,86.203,87.0,39919.369,85.683
83214,2016-10-01,18.0,84.0,61.938,62.0,28682.541,85.683
83214,2016-11-01,11.0,50.0,32.912,33.0,15241.039,85.683
83214,2016-12-01,8.0,31.0,18.004,17.0,8337.392,85.683
83216,2016-01-01,9.0,20.0,14.669,14.656,20158.145,454.285
83216,2016-02-01,11.031,27.0,18.948,19.0,25788.409,454.285
83216,2016-03-01,17.031,56.687,32.643,32.062,43245.728,454.285
83216,2016-04-01,28.656,97.843,66.996,69.781,88928.872,454.285
83216,2016-05-01,25.936,151.031,103.893,111.499,137173.326,454.285
83216,2016-06-01,33.0,188.625,130.676,137.812,175331.065,454.285
83216,2016-07-01,32.031,185.656,135.92,142.25,185742.425,454.285
83216,2016-08-01,36.625,144.25,114.439,118.594,157113.455,454.285
83216,2016-09-01,28.344,123.375,92.468,94.437,124379.511,454.285
83216,2016-10-01,21.313,85.656,61.794,63.0,84304.427,454.285
83216,2016-11-01,11.344,44.031,31.076,31.031,41749.934,454.285
83216,2016-12-01,10.313,24.656,16.631,16.687,22347.068,454.285
83217,2016-01-01,0.0,25.0,9.665,9.98,424899.765,8175.483
83217,2016-02-01,7.0,33.0,14.513,14.456,638066.588,8175.483
83217,2016-03-01,13.0,63.0,28.016,26.015,1231687.251,8175.483
83217,2016-04-01,15.0,116.0,62.019,58.479,2726625.145,8175.483
83217,2016-05-01,22.0,157.0,71.115,57.461,3126498.122,8175.483
83217,2016-06-01,8.0,182.0,73.345,69.942,3224531.224,8175.483
83217,2016-07-01,5.0,186.0,109.811,127.0,4827724.537,8175.483
83217,2016-08-01,8.0,146.0,95.572,109.519,4201711.431,8175.483
83217,2016-09-01,12.0,126.0,73.839,73.477,3246266.239,8175.483
83217,2016-10-01,11.0,93.0,47.546,45.503,2090335.776,8175.483
83217,2016-11-01,5.0,50.0,20.929,18.0,920126.502,8175.483
83217,2016-12-01,5.0,29.0,12.908,12.0,567469.729,8175.483
83223,2016-01-01,6.0,21.0,12.201,12.0,23927.494,361.814
83223,2016-02-01,10.0,28.0,15.609,15.0,30610.765,361.814
83223,2016-03-01,18.0,53.0,31.563,32.0,61898.306,361.814
83223,2016-04-01,23.0,125.0,73.007,74.0,143174.843,361.814
83223,2016-05-01,45.0,157.0,114.347,118.0,224247.741,361.814
83223,2016-06-01,43.0,196.0,139.182,144.0,272950.239,361.814
83223,2016-07-01,48.0,187.0,145.504,150.0,285349.741,361.814
83223,2016-08-01,59.0,147.0,122.833,124.0,240889.549,361.814
83223,2016-09-01,33.0,129.0,100.115,102.0,196336.4,361.814
83223,2016-10-01,27.0,102.0,68.17,69.0,133687.941,361.814
83223,2016-11-01,13.0,50.0,31.937,32.0,62631.878,361.814
83223,2016-12-01,8.0,27.0,17.782,18.0,34873.027,361.814
83226,2016-01-01,13.0,34.0,20.042,20.0,2064.773,22.384
83226,2016-02-01,10.0,38.0,20.979,17.0,2161.306,22.384
83226,2016-03-01,23.0,81.0,42.061,35.0,4333.294,22.384
83226,2016-04-01,37.0,97.0,65.559,67.0,6754.078,22.384
83226,2016-05-01,64.0,159.0,120.044,123.0,12367.4,22.384
83226,2016-06-01,51.0,208.0,146.787,143.0,15122.541,22.384
83226,2016-07-01,56.0,196.0,139.007,138.0,14320.945,22.384
83226,2016-08-01,62.0,142.0,119.662,122.0,12328.008,22.384
83226,2016-09-01,42.0,135.0,87.09,85.0,8972.294,22.384
83226,2016-10-01,41.0,104.0,74.484,76.0,7673.639,22.384
83226,2016-11-01,20.0,59.0,36.062,36.0,3715.251,22.384
83226,2016-12-01,13.0,35.0,23.263,20.0,2396.659,22.384
83230,2016-01-01,7.0,24.0,14.272,14.0,9805.0,126.048
